gene,scna_count,scna_frequency,mutation_count,mutation_frequency,combined_count,combined_frequency,selected_top500
KRT74,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
NFKB2,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
PCDH18,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
PDZD7,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
R3HDM2,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
RAD50,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
RPH3A,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
SEMA4D,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
SPARCL1,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
UPF3B,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
DDX23,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
DNAJC14,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
GDPD2,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
IKBKAP,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
KCNH7,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
MAGEE1,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
MYO1A,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
RBM19,2,0.0025673940949935813,7,0.008985879332477536,9,0.011553273427471117,False
ANAPC1,1,0.0012836970474967907,8,0.010269576379974325,9,0.011553273427471117,False
NUTM2F,1,0.0012836970474967907,8,0.010269576379974325,9,0.011553273427471117,False
ZC3H6,1,0.0012836970474967907,8,0.010269576379974325,9,0.011553273427471117,False
RP11-1055B8.7,0,0.0,9,0.011553273427471117,9,0.011553273427471117,False
ABI1,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
C8G,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
TCL1B,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
TMEM115,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
TSHB,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
USP3,8,0.010269576379974325,1,0.0012836970474967907,8,0.010269576379974325,False
7SK|ENSG00000271814.1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
A3GALT2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AACS,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AADACL3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ABHD5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ADRA1B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AFG3L2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ANAPC13,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AOC4P,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
APOA5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AQP3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AQP9,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ARHGAP8,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ARMC4P1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ART5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ASB16,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ASCL2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ATOH7,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ATP6V1F,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
AVP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
BAMBI,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
BARD1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
BBS4,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
BNIP3P1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
BRI3BP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C11orf89,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C11orf94,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C11orf95,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C12orf63,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C14orf144,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C14orf177,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C14orf180,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C14orf64,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C15ORF31,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C15orf59,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C19orf24,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C1orf167,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C1orf64,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C20orf202,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C21ORF59,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C21orf49,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C21orf62,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C22orf15,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C3orf17,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C3orf37,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C4orf6,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C6orf57,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C6orf99,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C7orf10,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C7orf73,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
C9orf24,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CALCA,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CALM3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CASP8AP2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CBLN3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CCDC85C,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CECR3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CECR9,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CENPA,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CENPVP1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CERCAM,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CHMP2B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CMTM8,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CNBP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
COA3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
COX5BP2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
COX8A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CRB3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CRYBG3|ENSG00000233280.2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CWC15,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CXCR2P1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CXorf51A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CXorf51B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CYP4Z2P,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CYTL1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
CYYR1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DBF4B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DCAF4L1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DCTN3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DEFB131,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DHRS4L1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DISC1FP1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DKFZP434A062,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DNAJC4,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DNAJC5G,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DNLZ,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DPPA5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DPY19L2P4,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
DYNLT1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
EBLN2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
EDF1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
EID1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ENHO,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ESRRAP2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM131C,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM159B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM211B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM229A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM71C,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM86EP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM90A26,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM99A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FAM99B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FNDC5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
FPGT,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
G6PC3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GAL3ST1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GLRX5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GPC4,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GPD1L,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GPN1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GPR78,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
GUSBP11,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
H19,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
H1FX,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HCG17,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HCG18,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HIGD2B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HMX1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HSD17B7P2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HSPB7,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HSPE1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
HYAL1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
IGFL1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
IGLL1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
IMP3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ISY1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
ITPKA,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
JMJD7,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KCNQ1OT1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KCP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KIAA1671,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KIAA1984,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KLF5,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
KNCN,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LCN12,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LCN15,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LCN8,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LDHAL6B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LDHAL6CP,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LDLRAD2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LHFPL2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LHX3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00159,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00161,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00207,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00264,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00265,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00309,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00314,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00341,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00348,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00362,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00504,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00632,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00639,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00648,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00671,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00682,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00870,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00882,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00954,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00955,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LINC00989,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LPAR2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LRRC53,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LSMEM1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LSP1|ENSG00000130592.9,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LURAP1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
LUZP6,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MAGED4,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MAGED4B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MARCKSL1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MCFD2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MED28,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MEF2BNB,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MEX3B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIPEPP3,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR107,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1245A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1251,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1253,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1261,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1301,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR1303,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR135A1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR137HG,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR186,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR199B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR2116,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR2117,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR216A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR216B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR217,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR221,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR222,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR223,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR26B,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR29A,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR29B1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR30C2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3138,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3141,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3147,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3154,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3161,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3173,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR320C2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR320D2,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR320E,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3682,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR378D1,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR378H,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR3924,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4263,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4274,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4282,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4292,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4294,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4298,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4310,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4422,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4431,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4433,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4454,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4464,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4479,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4487,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4490,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4492,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4632,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
MIR4643,8,0.010269576379974325,0,0.0,8,0.010269576379974325,False
