Gene_pair,Number of appearances as partners in the same branch,Rank of number of appearances as partners in the same branch,Branch,Start_gene,Finish_gene
USH2A_1___VPS13B,1,33562.0,1,USH2A,VPS13B
USH2A_1___PVT1,1,33562.0,1,USH2A,PVT1
BCL9_0___TAF2,1,33562.0,0,BCL9,TAF2
BCL9_0___NCALD,1,33562.0,0,BCL9,NCALD
BCL9_0___TACC1,1,33562.0,0,BCL9,TACC1
BCL9_0___ZNF496,1,33562.0,0,BCL9,ZNF496
BCL9_0___RUNX1T1,1,33562.0,0,BCL9,RUNX1T1
BCL9_0___CCDC166,1,33562.0,0,BCL9,CCDC166
USH2A_1___SLC52A2,1,33562.0,1,USH2A,SLC52A2
USH2A_1___CDC42BPA,1,33562.0,1,USH2A,CDC42BPA
BCL9_0___GOT1L1,1,33562.0,0,BCL9,GOT1L1
USH2A_1___CEP170,1,33562.0,1,USH2A,CEP170
USH2A_0___ZNF16,1,33562.0,0,USH2A,ZNF16
BCL9_0___DESI2,1,33562.0,0,BCL9,DESI2
BCL9_0___KCNV1,1,33562.0,0,BCL9,KCNV1
BCL9_0___WISP1,1,33562.0,0,BCL9,WISP1
BCL9_0___ZNF623,1,33562.0,0,BCL9,ZNF623
BCL9_0___KIAA1429,1,33562.0,0,BCL9,KIAA1429
BCL9_0___PHF20L1,1,33562.0,0,BCL9,PHF20L1
USH2A_0___FAM83A,1,33562.0,0,USH2A,FAM83A
BCL9_0___MTSS1,1,33562.0,0,BCL9,MTSS1
USH2A_0___MIR3150B,1,33562.0,0,USH2A,MIR3150B
BCL9_0___ATAD2,1,33562.0,0,BCL9,ATAD2
USH2A_0___LINC00977,1,33562.0,0,USH2A,LINC00977
BCL9_0___EXT1,1,33562.0,0,BCL9,EXT1
USH2A_0___GPR20,1,33562.0,0,USH2A,GPR20
USH2A_0___COLEC10,1,33562.0,0,USH2A,COLEC10
USH2A_1___CSMD1,1,33562.0,1,USH2A,CSMD1
USH2A_1___ENPP2,1,33562.0,1,USH2A,ENPP2
USH2A_1___NSMCE2,1,33562.0,1,USH2A,NSMCE2
PDE4DIP_0___C8orf86,1,33562.0,0,PDE4DIP,C8orf86
USH2A_1___MROH5,1,33562.0,1,USH2A,MROH5
PDE4DIP_0___VPS13B,1,33562.0,0,PDE4DIP,VPS13B
BCL9_0___PCNXL2,1,33562.0,0,BCL9,PCNXL2
PDE4DIP_0___LETM2,1,33562.0,0,PDE4DIP,LETM2
PDE4DIP_0___SNTB1,1,33562.0,0,PDE4DIP,SNTB1
PDE4DIP_0___EMC2,1,33562.0,0,PDE4DIP,EMC2
PDE4DIP_0___AGO2,1,33562.0,0,PDE4DIP,AGO2
USH2A_1___PROSC,1,33562.0,1,USH2A,PROSC
PDE4DIP_0___ZNF251,1,33562.0,0,PDE4DIP,ZNF251
PDE4DIP_0___GRHL2,1,33562.0,0,PDE4DIP,GRHL2
PDE4DIP_0___ZNF496,1,33562.0,0,PDE4DIP,ZNF496
PDE4DIP_0___LRRC6,1,33562.0,0,PDE4DIP,LRRC6
PDE4DIP_0___TAF2,1,33562.0,0,PDE4DIP,TAF2
PDE4DIP_0___PCAT1,1,33562.0,0,PDE4DIP,PCAT1
USH2A_1___MROH6,1,33562.0,1,USH2A,MROH6
USH2A_1___OR2G6,1,33562.0,1,USH2A,OR2G6
USH2A_1___RGS22,1,33562.0,1,USH2A,RGS22
USH2A_1___CNBD1,1,33562.0,1,USH2A,CNBD1
USH2A_1___MIR2053,1,33562.0,1,USH2A,MIR2053
BCL9_0___SETDB1,1,33562.0,0,BCL9,SETDB1
BCL9_0___OR2B11,1,33562.0,0,BCL9,OR2B11
USH2A_1___RIMS2,1,33562.0,1,USH2A,RIMS2
USH2A_1___ANO1,1,33562.0,1,USH2A,ANO1
USH2A_1___NIPAL2,1,33562.0,1,USH2A,NIPAL2
USH2A_1___ACTN2,1,33562.0,1,USH2A,ACTN2
USH2A_1___SLC30A8,1,33562.0,1,USH2A,SLC30A8
BCL9_0___ZNF251,1,33562.0,0,BCL9,ZNF251
USH2A_1___OR2G2,1,33562.0,1,USH2A,OR2G2
USH2A_1___OR14A16,1,33562.0,1,USH2A,OR14A16
BCL9_0___UBR5,1,33562.0,0,BCL9,UBR5
USH2A_1___NECAB1,1,33562.0,1,USH2A,NECAB1
USH2A_1___MAPK15,1,33562.0,1,USH2A,MAPK15
BCL9_0___ESRP1,1,33562.0,0,BCL9,ESRP1
BCL9_0___RNF139,1,33562.0,0,BCL9,RNF139
USH2A_0___GOT1L1,1,33562.0,0,USH2A,GOT1L1
BCL9_0___CCND1,1,33562.0,0,BCL9,CCND1
BCL9_1___ZNF496,1,33562.0,1,BCL9,ZNF496
BCL9_1___GRHL2,1,33562.0,1,BCL9,GRHL2
BCL9_1___CNBD1,1,33562.0,1,BCL9,CNBD1
BCL9_1___NIPAL2,1,33562.0,1,BCL9,NIPAL2
BCL9_1___MED30,1,33562.0,1,BCL9,MED30
BCL9_1___TRIQK,1,33562.0,1,BCL9,TRIQK
BCL9_1___ANO1,1,33562.0,1,BCL9,ANO1
USH2A_0___SLC45A4,1,33562.0,0,USH2A,SLC45A4
USH2A_0___SHARPIN,1,33562.0,0,USH2A,SHARPIN
BCL9_1___PLEKHA6,1,33562.0,1,BCL9,PLEKHA6
USH2A_0___NDRG1,1,33562.0,0,USH2A,NDRG1
BCL9_1___IRF2BP2,1,33562.0,1,BCL9,IRF2BP2
BCL9_1___SLC52A2,1,33562.0,1,BCL9,SLC52A2
USH2A_0___OR2T27,1,33562.0,0,USH2A,OR2T27
USH2A_0___ZNF703,1,33562.0,0,USH2A,ZNF703
BCL9_1___TACC1,1,33562.0,1,BCL9,TACC1
BCL9_1___GLI4,1,33562.0,1,BCL9,GLI4
BCL9_1___FLG2,1,33562.0,1,BCL9,FLG2
USH2A_0___ESRP1,1,33562.0,0,USH2A,ESRP1
USH2A_0___OR14I1,1,33562.0,0,USH2A,OR14I1
USH2A_0___OPLAH,1,33562.0,0,USH2A,OPLAH
USH2A_0___CYP11B2,1,33562.0,0,USH2A,CYP11B2
USH2A_0___PHF20L1,1,33562.0,0,USH2A,PHF20L1
USH2A_0___CNST,1,33562.0,0,USH2A,CNST
USH2A_0___snoU13|ENSG00000238901.1,1,33562.0,0,USH2A,snoU13|ENSG00000238901.1
BAALC_0___RGS7,1,33562.0,0,BAALC,RGS7
BCL9_1___SHANK2,1,33562.0,1,BCL9,SHANK2
USH2A_0___SDC2,1,33562.0,0,USH2A,SDC2
USH2A_0___snoU13|ENSG00000238687.1,1,33562.0,0,USH2A,snoU13|ENSG00000238687.1
BCL9_1___KCNV1,1,33562.0,1,BCL9,KCNV1
BCL9_1___ZNF623,1,33562.0,1,BCL9,ZNF623
BCL9_1___OR14I1,1,33562.0,1,BCL9,OR14I1
BCL9_1___KCNS2,1,33562.0,1,BCL9,KCNS2
USH2A_0___ARHGAP39,1,33562.0,0,USH2A,ARHGAP39
USH2A_0___KIAA0196,1,33562.0,0,USH2A,KIAA0196
BCL9_1___ERLIN2,1,33562.0,1,BCL9,ERLIN2
USH2A_0___RN7SKP226,1,33562.0,0,USH2A,RN7SKP226
USH2A_0___RN7SL563P,1,33562.0,0,USH2A,RN7SL563P
USH2A_0___PROSC,1,33562.0,0,USH2A,PROSC
BCL9_0___TMEM71,1,33562.0,0,BCL9,TMEM71
USH2A_0___AZIN1,1,33562.0,0,USH2A,AZIN1
USH2A_0___DERL1,1,33562.0,0,USH2A,DERL1
BCL9_0___OR13G1,1,33562.0,0,BCL9,OR13G1
USH2A_0___PTK2,1,33562.0,0,USH2A,PTK2
BCL9_0___KIF26B,1,33562.0,0,BCL9,KIF26B
USH2A_0___TP53INP1,1,33562.0,0,USH2A,TP53INP1
BCL9_0___SHARPIN,1,33562.0,0,BCL9,SHARPIN
USH2A_0___OR2T12,1,33562.0,0,USH2A,OR2T12
USH2A_0___DDHD2,1,33562.0,0,USH2A,DDHD2
BCL9_0___SDC2,1,33562.0,0,BCL9,SDC2
BCL9_0___MTBP,1,33562.0,0,BCL9,MTBP
USH2A_0___DPY19L4,1,33562.0,0,USH2A,DPY19L4
BCL9_0___SLC30A8,1,33562.0,0,BCL9,SLC30A8
BCL9_1___ORAOV1,1,33562.0,1,BCL9,ORAOV1
BCL9_1___CDC42BPA,1,33562.0,1,BCL9,CDC42BPA
BCL9_1___RYR2,1,33562.0,1,BCL9,RYR2
BCL9_1___HEATR1,1,33562.0,1,BCL9,HEATR1
USH2A_0___ZNF250,1,33562.0,0,USH2A,ZNF250
USH2A_0___NDUFAF6,1,33562.0,0,USH2A,NDUFAF6
BCL9_1___GATA3,1,33562.0,1,BCL9,GATA3
BCL9_1___ASH1L,1,33562.0,1,BCL9,ASH1L
BCL9_0___MTERFD1,1,33562.0,0,BCL9,MTERFD1
USH2A_0___KIF26B,1,33562.0,0,USH2A,KIF26B
BCL9_0___BRF2,1,33562.0,0,BCL9,BRF2
BCL9_0___GPR124,1,33562.0,0,BCL9,GPR124
BCL9_0___TP53INP1,1,33562.0,0,BCL9,TP53INP1
BCL9_0___PROSC,1,33562.0,0,BCL9,PROSC
BCL9_0___LRP12,1,33562.0,0,BCL9,LRP12
BCL9_0___OR2G6,1,33562.0,0,BCL9,OR2G6
GPR137B_0___COLEC10,1,33562.0,0,GPR137B,COLEC10
GPR137B_0___MTERFD1,1,33562.0,0,GPR137B,MTERFD1
GPR137B_0___OSR2,1,33562.0,0,GPR137B,OSR2
TRIM67_0___SMYD3,1,33562.0,0,TRIM67,SMYD3
TRIM67_0___GEM,1,33562.0,0,TRIM67,GEM
TRIM67_0___DDHD2,1,33562.0,0,TRIM67,DDHD2
TRIM67_0___GPR124,1,33562.0,0,TRIM67,GPR124
TRIM67_0___SLC39A4,1,33562.0,0,TRIM67,SLC39A4
TRIM67_0___C8orf47,1,33562.0,0,TRIM67,C8orf47
TRIM67_0___NRBP2,1,33562.0,0,TRIM67,NRBP2
DNAH14_0___SLC45A4,1,33562.0,0,DNAH14,SLC45A4
DNAH14_0___OR2T27,1,33562.0,0,DNAH14,OR2T27
TRIM67_0___DERL1,1,33562.0,0,TRIM67,DERL1
DNAH14_0___DPYS,1,33562.0,0,DNAH14,DPYS
DNAH14_0___NECAB1,1,33562.0,0,DNAH14,NECAB1
DNAH14_0___ABRA,1,33562.0,0,DNAH14,ABRA
TRIM67_0___OR2G6,1,33562.0,0,TRIM67,OR2G6
DNAH14_0___KIAA0196,1,33562.0,0,DNAH14,KIAA0196
TRIM67_0___POP1,1,33562.0,0,TRIM67,POP1
TRIM67_0___PARP10,1,33562.0,0,TRIM67,PARP10
DNAH14_0___CPQ,1,33562.0,0,DNAH14,CPQ
TRIM67_0___OR2W3,1,33562.0,0,TRIM67,OR2W3
TRIM67_0___DGAT1,1,33562.0,0,TRIM67,DGAT1
DNAH14_0___DESI2,1,33562.0,0,DNAH14,DESI2
TRIM67_1___FER1L6,1,33562.0,1,TRIM67,FER1L6
TRIM67_1___PLEC,1,33562.0,1,TRIM67,PLEC
DNAH14_0___MIR548A3,1,33562.0,0,DNAH14,MIR548A3
TRIM67_1___HSF1,1,33562.0,1,TRIM67,HSF1
DNAH14_0___ZNF695,1,33562.0,0,DNAH14,ZNF695
TRIM67_0___GPR20,1,33562.0,0,TRIM67,GPR20
TRIM67_0___CASC7,1,33562.0,0,TRIM67,CASC7
TRIM67_0___OR2G3,1,33562.0,0,TRIM67,OR2G3
TRIM67_0___LINC00977,1,33562.0,0,TRIM67,LINC00977
TRIM67_0___ZNF16,1,33562.0,0,TRIM67,ZNF16
TRIM67_0___OR2M5,1,33562.0,0,TRIM67,OR2M5
TRIM67_0___FAM84B,1,33562.0,0,TRIM67,FAM84B
TRIM67_0___BRF2,1,33562.0,0,TRIM67,BRF2
TRIM67_0___SCRIB,1,33562.0,0,TRIM67,SCRIB
TRIM67_0___OR2T35,1,33562.0,0,TRIM67,OR2T35
MYC_0___FGF19,1,33562.0,0,MYC,FGF19
DNAH14_0___MAPK15,1,33562.0,0,DNAH14,MAPK15
DNAH14_0___GEM,1,33562.0,0,DNAH14,GEM
DNAH14_0___TMEM65,1,33562.0,0,DNAH14,TMEM65
DNAH14_0___PDP1,1,33562.0,0,DNAH14,PDP1
TRIM67_0___NDRG1,1,33562.0,0,TRIM67,NDRG1
DNAH14_0___BRF2,1,33562.0,0,DNAH14,BRF2
TRIM67_0___SHARPIN,1,33562.0,0,TRIM67,SHARPIN
DNAH14_0___ASH2L,1,33562.0,0,DNAH14,ASH2L
DNAH14_0___ARNT,1,33562.0,0,DNAH14,ARNT
DNAH14_0___OR11L1,1,33562.0,0,DNAH14,OR11L1
DNAH14_0___C8orf37,1,33562.0,0,DNAH14,C8orf37
DNAH14_0___OR2G3,1,33562.0,0,DNAH14,OR2G3
DNAH14_0___SLC25A32,1,33562.0,0,DNAH14,SLC25A32
TRIM67_0___OR2L8,1,33562.0,0,TRIM67,OR2L8
DNAH14_1___CDC42BPA,1,33562.0,1,DNAH14,CDC42BPA
DNAH14_1___ASH1L,1,33562.0,1,DNAH14,ASH1L
TRIM67_0___ZNF703,1,33562.0,0,TRIM67,ZNF703
TRIM67_0___OR13G1,1,33562.0,0,TRIM67,OR13G1
DNAH14_0___DDHD2,1,33562.0,0,DNAH14,DDHD2
DNAH14_0___SLC30A8,1,33562.0,0,DNAH14,SLC30A8
DNAH14_0___MIR1208,1,33562.0,0,DNAH14,MIR1208
DNAH14_0___OR2T8,1,33562.0,0,DNAH14,OR2T8
TRIM67_0___KIF26B,1,33562.0,0,TRIM67,KIF26B
DNAH14_0___ZNF250,1,33562.0,0,DNAH14,ZNF250
DNAH14_0___KIF26B,1,33562.0,0,DNAH14,KIF26B
DNAH14_0___MIR548AA1,1,33562.0,0,DNAH14,MIR548AA1
DNAH14_0___PPAPDC1B,1,33562.0,0,DNAH14,PPAPDC1B
DNAH14_0___SLC39A4,1,33562.0,0,DNAH14,SLC39A4
TRIM67_0___MAPK15,1,33562.0,0,TRIM67,MAPK15
DNAH14_0___POP1,1,33562.0,0,DNAH14,POP1
DNAH14_0___RN7SL563P,1,33562.0,0,DNAH14,RN7SL563P
DNAH14_0___AZIN1,1,33562.0,0,DNAH14,AZIN1
DNAH14_0___TMEM67,1,33562.0,0,DNAH14,TMEM67
DNAH14_0___RN7SKP226,1,33562.0,0,DNAH14,RN7SKP226
DNAH14_0___snoU13|ENSG00000238901.1,1,33562.0,0,DNAH14,snoU13|ENSG00000238901.1
DNAH14_0___WISP1,1,33562.0,0,DNAH14,WISP1
DNAH14_0___snoU13|ENSG00000238372.1,1,33562.0,0,DNAH14,snoU13|ENSG00000238372.1
TRIM67_1___POU5F1B,1,33562.0,1,TRIM67,POU5F1B
MYC_1___KCNU1,1,33562.0,1,MYC,KCNU1
FLG2_0___ASH1L,1,33562.0,0,FLG2,ASH1L
FLG2_0___C1orf101,1,33562.0,0,FLG2,C1orf101
MYC_1___FAM135B,1,33562.0,1,MYC,FAM135B
MYC_1___RUNX1T1,1,33562.0,1,MYC,RUNX1T1
MYC_1___DENND3,1,33562.0,1,MYC,DENND3
MYC_1___SDC2,1,33562.0,1,MYC,SDC2
TRIM67_1___MROH6,1,33562.0,1,TRIM67,MROH6
TRIM67_1___PROSC,1,33562.0,1,TRIM67,PROSC
TRIM67_1___MAPK15,1,33562.0,1,TRIM67,MAPK15
TRIM67_1___ZNF703,1,33562.0,1,TRIM67,ZNF703
TRIM67_1___CPQ,1,33562.0,1,TRIM67,CPQ
TRIM67_1___SDC2,1,33562.0,1,TRIM67,SDC2
TRIM67_1___OR2T1,1,33562.0,1,TRIM67,OR2T1
MYC_1___RN7SL350P,1,33562.0,1,MYC,RN7SL350P
MYC_1___BAG4,1,33562.0,1,MYC,BAG4
MYC_1___POU5F1B,1,33562.0,1,MYC,POU5F1B
FLG2_0___GSDMC,1,33562.0,0,FLG2,GSDMC
MYC_0___GPR124,1,33562.0,0,MYC,GPR124
MYC_0___FAM91A1,1,33562.0,0,MYC,FAM91A1
MYC_0___SLC30A8,1,33562.0,0,MYC,SLC30A8
MYC_0___LRP12,1,33562.0,0,MYC,LRP12
MYC_0___MROH6,1,33562.0,0,MYC,MROH6
MYC_0___COA6,1,33562.0,0,MYC,COA6
FLG2_0___HEATR1,1,33562.0,0,FLG2,HEATR1
MYC_0___CASC7,1,33562.0,0,MYC,CASC7
MYC_1___CSMD3,1,33562.0,1,MYC,CSMD3
MYC_0___ARNT,1,33562.0,0,MYC,ARNT
MYC_1___PIK3CA,1,33562.0,1,MYC,PIK3CA
MYC_1___PLD5,1,33562.0,1,MYC,PLD5
FLG2_0___HHLA1,1,33562.0,0,FLG2,HHLA1
MYC_1___TG,1,33562.0,1,MYC,TG
MYC_1___HMCN1,1,33562.0,1,MYC,HMCN1
TRIM67_1___ZNF623,1,33562.0,1,TRIM67,ZNF623
MYC_1___OR13G1,1,33562.0,1,MYC,OR13G1
MYC_1___MAPK15,1,33562.0,1,MYC,MAPK15
DNAH14_0___TRAPPC9,1,33562.0,0,DNAH14,TRAPPC9
TRIM67_1___KCNU1,1,33562.0,1,TRIM67,KCNU1
DNAH14_0___SETDB1,1,33562.0,0,DNAH14,SETDB1
DNAH14_0___TRHR,1,33562.0,0,DNAH14,TRHR
DNAH14_0___LRRC6,1,33562.0,0,DNAH14,LRRC6
TRIM67_1___RECQL4,1,33562.0,1,TRIM67,RECQL4
TRIM67_1___TCHH,1,33562.0,1,TRIM67,TCHH
TRIM67_1___PKHD1L1,1,33562.0,1,TRIM67,PKHD1L1
DNAH14_0___MIR2053,1,33562.0,0,DNAH14,MIR2053
DNAH14_0___DCAF13,1,33562.0,0,DNAH14,DCAF13
TRIM67_1___AHCTF1,1,33562.0,1,TRIM67,AHCTF1
DNAH14_0___KCNS2,1,33562.0,0,DNAH14,KCNS2
DNAH14_0___MAL2,1,33562.0,0,DNAH14,MAL2
DNAH14_0___ZHX1,1,33562.0,0,DNAH14,ZHX1
DNAH14_0___PHF20L1,1,33562.0,0,DNAH14,PHF20L1
TRIM67_1___NSMCE2,1,33562.0,1,TRIM67,NSMCE2
DNAH14_0___ZNF251,1,33562.0,0,DNAH14,ZNF251
TRIM67_1___LYST,1,33562.0,1,TRIM67,LYST
TRIM67_1___NCALD,1,33562.0,1,TRIM67,NCALD
TRIM67_1___SHANK2,1,33562.0,1,TRIM67,SHANK2
TRIM67_1___FLG2,1,33562.0,1,TRIM67,FLG2
MYC_1___SH3BP5L,1,33562.0,1,MYC,SH3BP5L
MYC_1___ASH2L,1,33562.0,1,MYC,ASH2L
TRIM67_1___CA14,1,33562.0,1,TRIM67,CA14
DNAH14_0___RGS7,1,33562.0,0,DNAH14,RGS7
DNAH14_0___HHLA1,1,33562.0,0,DNAH14,HHLA1
TRIM67_1___ATP6V1C1,1,33562.0,1,TRIM67,ATP6V1C1
DNAH14_0___HEATR1,1,33562.0,0,DNAH14,HEATR1
TRIM67_1___CNBD1,1,33562.0,1,TRIM67,CNBD1
DNAH14_0___CCAT1,1,33562.0,0,DNAH14,CCAT1
TRIM67_1___ANO1,1,33562.0,1,TRIM67,ANO1
TRIM67_1___RIMS2,1,33562.0,1,TRIM67,RIMS2
TRIM67_1___SETDB1,1,33562.0,1,TRIM67,SETDB1
TRIM67_0___HORMAD1,1,33562.0,0,TRIM67,HORMAD1
DNAH14_1___OBSCN,1,33562.0,1,DNAH14,OBSCN
DNAH14_1___PLEC,1,33562.0,1,DNAH14,PLEC
C8orf86_0___LRRC6,1,33562.0,0,C8orf86,LRRC6
C8orf86_1___ERBB2,1,33562.0,1,C8orf86,ERBB2
C8orf86_1___CDH1,1,33562.0,1,C8orf86,CDH1
C8orf86_1___TTN,1,33562.0,1,C8orf86,TTN
C8orf86_1___TP53,1,33562.0,1,C8orf86,TP53
C8orf86_1___NOTCH2,1,33562.0,1,C8orf86,NOTCH2
C8orf86_1___PDE4DIP,1,33562.0,1,C8orf86,PDE4DIP
C8orf86_1___KCNU1,1,33562.0,1,C8orf86,KCNU1
C8orf86_1___NSMCE2,1,33562.0,1,C8orf86,NSMCE2
C8orf86_1___DNAH14,1,33562.0,1,C8orf86,DNAH14
C8orf86_1___RIMS2,1,33562.0,1,C8orf86,RIMS2
C8orf86_1___ANO1,1,33562.0,1,C8orf86,ANO1
C8orf86_1___OR2L3,1,33562.0,1,C8orf86,OR2L3
C8orf86_1___MATN2,1,33562.0,1,C8orf86,MATN2
UBR5_0___CEP170,1,33562.0,0,UBR5,CEP170
UBR5_0___CDC42BPA,1,33562.0,0,UBR5,CDC42BPA
C8orf86_1___KCNQ3,1,33562.0,1,C8orf86,KCNQ3
C8orf86_0___OR2L2,1,33562.0,0,C8orf86,OR2L2
C8orf86_0___RAD21,1,33562.0,0,C8orf86,RAD21
C8orf86_0___GOT1L1,1,33562.0,0,C8orf86,GOT1L1
C8orf86_0___TAF2,1,33562.0,0,C8orf86,TAF2
C8orf86_0___ADSS,1,33562.0,0,C8orf86,ADSS
C8orf86_0___GLI4,1,33562.0,0,C8orf86,GLI4
C8orf86_0___TRIM67,1,33562.0,0,C8orf86,TRIM67
C8orf86_0___BCL9,1,33562.0,0,C8orf86,BCL9
C8orf86_0___BAALC,1,33562.0,0,C8orf86,BAALC
C8orf86_0___EIF3H,1,33562.0,0,C8orf86,EIF3H
C8orf86_0___CPSF1,1,33562.0,0,C8orf86,CPSF1
C8orf86_0___KHDRBS3,1,33562.0,0,C8orf86,KHDRBS3
C8orf86_0___OR2G2,1,33562.0,0,C8orf86,OR2G2
C8orf86_0___CNST,1,33562.0,0,C8orf86,CNST
C8orf86_0___WISP1,1,33562.0,0,C8orf86,WISP1
C8orf86_0___MTBP,1,33562.0,0,C8orf86,MTBP
C8orf86_0___SDC2,1,33562.0,0,C8orf86,SDC2
UBR5_0___RGS7,1,33562.0,0,UBR5,RGS7
UBR5_0___OR14K1,1,33562.0,0,UBR5,OR14K1
UBR5_0___TG,1,33562.0,0,UBR5,TG
NID1_0___CCND1,1,33562.0,0,NID1,CCND1
UBR5_0___ZNF251,1,33562.0,0,UBR5,ZNF251
NID1_0___OR2T27,1,33562.0,0,NID1,OR2T27
UBR5_0___FGF4,1,33562.0,0,UBR5,FGF4
NID1_0___SIPA1L2,1,33562.0,0,NID1,SIPA1L2
UBR5_0___ATP6V1C1,1,33562.0,0,UBR5,ATP6V1C1
NID1_0___MTBP,1,33562.0,0,NID1,MTBP
UBR5_0___MIR2053,1,33562.0,0,UBR5,MIR2053
NID1_0___SDCCAG8,1,33562.0,0,NID1,SDCCAG8
NID1_0___NOV,1,33562.0,0,NID1,NOV
NID1_0___DCSTAMP,1,33562.0,0,NID1,DCSTAMP
NID1_0___OR2G2,1,33562.0,0,NID1,OR2G2
UBR5_0___CASC8,1,33562.0,0,UBR5,CASC8
NID1_0___ATAD2,1,33562.0,0,NID1,ATAD2
NID1_0___MAL2,1,33562.0,0,NID1,MAL2
UBR5_0___RGS22,1,33562.0,0,UBR5,RGS22
NID1_0___KIAA0196,1,33562.0,0,NID1,KIAA0196
UBR5_0___ADCY8,1,33562.0,0,UBR5,ADCY8
NID1_1___ERLIN2,1,33562.0,1,NID1,ERLIN2
UBR5_0___LETM2,1,33562.0,0,UBR5,LETM2
UBR5_0___RECQL4,1,33562.0,0,UBR5,RECQL4
TRIM67_0___CHRM3,1,33562.0,0,TRIM67,CHRM3
UBR5_0___IRF2BP2,1,33562.0,0,UBR5,IRF2BP2
UBR5_0___KCNU1,1,33562.0,0,UBR5,KCNU1
UBR5_0___NSMCE2,1,33562.0,0,UBR5,NSMCE2
NID1_0___ASH2L,1,33562.0,0,NID1,ASH2L
NID1_0___TMEM71,1,33562.0,0,NID1,TMEM71
NID1_0___GEM,1,33562.0,0,NID1,GEM
NID1_0___SCRIB,1,33562.0,0,NID1,SCRIB
UBR5_0___STAR,1,33562.0,0,UBR5,STAR
NID1_0___LY6D,1,33562.0,0,NID1,LY6D
NID1_0___ARID4B,1,33562.0,0,NID1,ARID4B
UBR5_0___AGO2,1,33562.0,0,UBR5,AGO2
TRIM67_0___SNTB1,1,33562.0,0,TRIM67,SNTB1
C8orf86_0___PPFIA1,1,33562.0,0,C8orf86,PPFIA1
TRIM67_0___GPT,1,33562.0,0,TRIM67,GPT
C8orf86_0___RUNX1T1,1,33562.0,0,C8orf86,RUNX1T1
DNAH14_1___SHANK2,1,33562.0,1,DNAH14,SHANK2
DNAH14_1___LYST,1,33562.0,1,DNAH14,LYST
TRIM67_0___SYBU,1,33562.0,0,TRIM67,SYBU
DNAH14_1___SDC2,1,33562.0,1,DNAH14,SDC2
DNAH14_1___MAPK15,1,33562.0,1,DNAH14,MAPK15
DNAH14_1___NDUFAF6,1,33562.0,1,DNAH14,NDUFAF6
DNAH14_1___KIF26B,1,33562.0,1,DNAH14,KIF26B
TRIM67_0___OC90,1,33562.0,0,TRIM67,OC90
DNAH14_1___PROSC,1,33562.0,1,DNAH14,PROSC
TRIM67_0___MIR599,1,33562.0,0,TRIM67,MIR599
DNAH14_1___MROH6,1,33562.0,1,DNAH14,MROH6
DNAH14_1___PTK2,1,33562.0,1,DNAH14,PTK2
DNAH14_1___HAS2,1,33562.0,1,DNAH14,HAS2
C8orf86_0___OR2C3,1,33562.0,0,C8orf86,OR2C3
C8orf86_0___GSDMC,1,33562.0,0,C8orf86,GSDMC
DNAH14_1___BCL9,1,33562.0,1,DNAH14,BCL9
DNAH14_1___FLG2,1,33562.0,1,DNAH14,FLG2
DNAH14_1___TRAPPC9,1,33562.0,1,DNAH14,TRAPPC9
TRIM67_0___CNST,1,33562.0,0,TRIM67,CNST
DNAH14_1___SLC52A2,1,33562.0,1,DNAH14,SLC52A2
DNAH14_1___INTS8,1,33562.0,1,DNAH14,INTS8
DNAH14_1___PKHD1L1,1,33562.0,1,DNAH14,PKHD1L1
TRIM67_0___KCNV1,1,33562.0,0,TRIM67,KCNV1
DNAH14_1___RECQL4,1,33562.0,1,DNAH14,RECQL4
DNAH14_1___PCNXL2,1,33562.0,1,DNAH14,PCNXL2
DNAH14_1___RGS22,1,33562.0,1,DNAH14,RGS22
DNAH14_1___ADSS,1,33562.0,1,DNAH14,ADSS
DNAH14_1___OXR1,1,33562.0,1,DNAH14,OXR1
DNAH14_1___ANO1,1,33562.0,1,DNAH14,ANO1
DNAH14_1___GRHL2,1,33562.0,1,DNAH14,GRHL2
DNAH14_1___PPFIA1,1,33562.0,1,DNAH14,PPFIA1
TRIM67_0___EXT1,1,33562.0,0,TRIM67,EXT1
DNAH14_1___CA14,1,33562.0,1,DNAH14,CA14
C8orf86_0___KCNQ3,1,33562.0,0,C8orf86,KCNQ3
C8orf86_0___HSF1,1,33562.0,0,C8orf86,HSF1
TRIM67_0___TRIB1,1,33562.0,0,TRIM67,TRIB1
C8orf86_0___PLEKHA6,1,33562.0,0,C8orf86,PLEKHA6
C8orf86_0___CSMD1,1,33562.0,0,C8orf86,CSMD1
C8orf86_0___PCNXL2,1,33562.0,0,C8orf86,PCNXL2
C8orf86_0___ENPP2,1,33562.0,0,C8orf86,ENPP2
TRIM67_0___NSMCE2,1,33562.0,0,TRIM67,NSMCE2
C8orf86_0___ZFAT,1,33562.0,0,C8orf86,ZFAT
C8orf86_0___PDE4DIP,1,33562.0,0,C8orf86,PDE4DIP
C8orf86_0___UBR5,1,33562.0,0,C8orf86,UBR5
C8orf86_0___TCHH,1,33562.0,0,C8orf86,TCHH
C8orf86_0___TFB2M,1,33562.0,0,C8orf86,TFB2M
C8orf86_0___SETDB1,1,33562.0,0,C8orf86,SETDB1
C8orf86_0___EFR3A,1,33562.0,0,C8orf86,EFR3A
C8orf86_0___NIPAL2,1,33562.0,0,C8orf86,NIPAL2
C8orf86_0___CNBD1,1,33562.0,0,C8orf86,CNBD1
