Gene_pair,tree_1,tree_2,tree_3,tree_4,tree_5,tree_6,tree_7,tree_8,tree_9,tree_10,tree_11,tree_12,tree_13,tree_14,tree_15,tree_16,tree_17,tree_18,tree_19,tree_20,beta_total
OR14K1_0___AGO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
PIK3CA_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
WISP1_0___PVT1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
WISP1_0___PPFIA1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
TRPS1_0___ZP4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
ZNF670_0___OR14K1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
PIK3CA_0___ORAOV1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ZNF670_0___OR2C3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COL14A1_0___CDH1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
WISP1_0___PKHD1L1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ADSS_0___TRPS1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
BAG4_0___CSMD3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TRPS1_0___TBC1D31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PIK3CA_0___RYR2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
BAG4_0___CSMD1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
TRPS1_0___SPTA1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
OR14K1_0___ADCK5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
WHSC1L1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
PIK3CA_0___FLG,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CNBD1_1___USH2A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CNBD1_1___DNAH14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2T3_0___RAD54B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
ZNF670_0___NOTCH2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
CNBD1_1___HMCN1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CNBD1_1___MYC,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
CNBD1_1___ORAOV1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OR14K1_0___BCL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
ATP6V1C1_0___RNA5SP276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
CNBD1_1___PLD5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
PIK3CA_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
ZFPM2_0___AGO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
CNBD1_1___SHANK2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PCAT1_0___FLG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
CNBD1_1___SPTA1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ZNF670_0___OBSCN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
OR2T2_0___UBR5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
OR14K1_0___PLEKHA6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
OR14K1_0___PLEKHF2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
ZNF670_0___AHCTF1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
OR14K1_0___TMEM75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
AHCTF1_0___OR14K1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
OR2L3_0___HSF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CDH1_0___SPTA1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
CDH1_0___TCHH,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
CDH1_0___TRPS1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
OR14K1_0___TBC1D31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TTN_0___DPY19L4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
AHCTF1_0___NLRP3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
CDH1_1___ERBB2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
OR2L3_0___INTS8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
WHSC1L1_0___OXR1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
CDH1_1___RIMS2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
CDH1_1___TP53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
CDH1_1___TTN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
CDH1_0___RAD54B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
CDH1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
AHCTF1_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BAG4_0___HSF1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHF20L1_0___PIK3CA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CDH1_0___OR14A16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
CDH1_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
CDH1_0___OR2T1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
CDH1_0___OR2T2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
OR2T2_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
AHCTF1_0___PDE4DIP,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
AHCTF1_0___OR2T34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
AHCTF1_0___OR2T3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
CDH1_0___OXR1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
TTN_0___FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
ZNF670_0___ADSS,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AHCTF1_0___OR2T2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
AHCTF1_0___OR2L3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
OR2T1_0___FLG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
ZFAT_0___CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
OR2T2_0___SLC52A2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ATP6V1C1_0___OR2T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
CEP170_0___PIK3CA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
TTN_0___AGO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
AHCTF1_0___ERLIN2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TTN_0___ADSS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
TTN_0___ADCY8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CEP170_0___TRPS1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AHCTF1_0___EFR3A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
BAG4_0___FLG2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
OR14K1_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
OR2T2_0___TRIM67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2L3_0___KCNQ3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
OR14K1_0___RAD54B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
TSPYL5_1___TP53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
OR2T2_0___TRPS1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2T2_0___TTN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ZNF670_0___FLG,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
CEP170_0___PLD5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ZNF670_0___EFR3A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
OR14K1_0___SLC52A2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
TTN_0___ARHGAP39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
CEP170_0___ERBB2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TTN_0___BAG4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
CEP170_0___GATA3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PHF20L1_0___SPTA1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2T2_0___TAF2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
AHCTF1_0___KCNQ3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
OR2T3_0___TAF2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
TTN_0___ASH2L,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TTN_0___ASH1L,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
AHCTF1_0___HSF1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2T2_0___TG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
AHCTF1_0___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
TTN_0___ARID4B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
BAG4_0___GATA3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
WHSC1L1_0___PDE4DIP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
ANO1_0___PLEC,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
OR2T2_0___BCL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
ADSS_0___TAF2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
OXR1_0___USH2A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
ASH1L_0___CA14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
USH2A_0___RUNX1T1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
ZFPM2_0___KCNK9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ATAD2_0___RGS22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
OR2C3_0___ZFPM2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ZFPM2_0___KCNQ3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
ASH1L_0___AHCTF1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
PCNXL2_0___SHANK2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2L3_0___ANO1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
ASH1L_0___ADSS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ZFPM2_0___KCNV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
VPS13B_0___ZP4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
USH2A_0___PCNXL2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ZFPM2_0___KHDRBS3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
PCNXL2_0___SPTA1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
USH2A_0___OR2T33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ZFPM2_0___HMCN1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
BAI1_0___BCL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
ASH1L_0___CSMD1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
BCL9_0___PIK3CA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ASH1L_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PCAT1_0___PLEC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
USH2A_0___TRPS1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2G2_0___CDH1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
BCL9_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
ZFPM2_0___GDF6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
ASH1L_0___HSF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ASH1L_0___HMCN1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
BAI1_0___COL22A1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
OR2T1_0___OR2T33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
OR2T1_0___OR2T3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
ASH1L_0___GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ASH1L_0___FER1L6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ASH1L_0___ERBB2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
VPS13B_0___USH2A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
BAI1_0___ANO1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ZFPM2_0___MFSD3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OXR1_0___RGS22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
USH2A_0___HMCN1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ZFPM2_0___OR2T33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
ARID4B_1___PLEKHA6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
USH2A_0___GPR137B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
OR2C3_0___RN7SL350P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
USH2A_0___FLG,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
ARID4B_1___PIK3CA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
WHSC1L1_0___AGO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
USH2A_0___ERLIN2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
ARID4B_1___GLI4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
OR2T1_0___OR2AK2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
USH2A_0___EPPK1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ZFPM2_0___PCAT1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
OR2C3_0___RAD21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
USH2A_0___EFR3A,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OR2C3_0___PVT1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OXR1_0___ORAOV1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
USH2A_0___KCNU1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
OXR1_0___ZFAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ZFPM2_0___OR2C3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
ZFPM2_0___MIR2053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
BAI1_0___AHCTF1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
USH2A_0___OR2T1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
OR2C3_0___TG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
BAI1_0___AGO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
OR2C3_0___TARBP1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ZFAT_0___TP53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
OXR1_0___PKHD1L1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
ZFPM2_0___OR14A16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
USH2A_0___OBSCN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OR2C3_0___SLC52A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
ARNT_0___BCL9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
USH2A_0___MATN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
OR2C3_0___RYR2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
USH2A_0___LRP12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
ASH1L_0___NDUFB9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
OR2G2_0___CSMD3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
OR2T1_0___TCHH,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
ZFPM2_0___ATAD2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
VPS13B_0___SPTA1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
BAI1_0___PLEKHA6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
BAI1_0___PLEKHF2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
ATAD2_0___NOTCH2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
ASH1L_0___ZFPM2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BAI1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ZFPM2_0___BCL9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
BAI1_0___FLG2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BAI1_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
OR2T1_0___PLEKHA6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
OR2G2_0___RN7SL350P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
VPS13B_0___KCNK9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
OR2G2_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
ASH1L_0___VPS13B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
OR2T1_0___RAB11FIP1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
BAI1_0___PLD5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
PCNXL2_0___CDH1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
VPS13B_0___HHLA1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
BAI1_0___OR2T33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
VPS13B_0___PKHD1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
VPS13B_0___PIK3CA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ZFPM2_0___ADCY8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
BAI1_0___IRF2BP2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BAI1_0___HMCN1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
VPS13B_0___RGS22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
ZFPM2_0___ARC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
BAI1_0___MYEOV,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ZFPM2_0___ARHGAP39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
VPS13B_0___OR14A16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
VPS13B_0___OBSCN,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
VPS13B_0___NOTCH2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
ZFPM2_0___ARID4B,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
BAI1_0___OR2L3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
BAI1_0___OR2T27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
ZFPM2_0___CASC7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
OR2T1_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
OR2G2_0___EFR3A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
VPS13B_0___CDH1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
ASH1L_0___RIMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BCL9_0___COL14A1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
ZFPM2_0___EIF3H,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
ASH1L_0___ORAOV1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
ASH1L_0___OR2T3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
ASH1L_0___OR2T2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
ASH1L_0___OR2T1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BCL9_0___ENPP2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
BAI1_0___ESRP1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
BAI1_0___EPPK1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
BCL9_0___FER1L6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ATAD2_0___OR14A16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
ASH1L_0___OR2L3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
BCL9_0___GATA3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
OR2G2_0___ERBB2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
BAI1_0___FER1L6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
PCNXL2_0___HMCN1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ASH1L_0___TRPS1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
